Ngày,Lần cuối,Mở,Cao,Thấp,KL,% Thay đổi
2/7/2019,"6,056","6,023.50","6,056.40","6,023.50",13.68K,-0.43%
1/7/2019,"6,083","6,003.70","6,082.70","5,990.60",28.93K,1.32%
28/06/2019,"6,004","6,056.40","6,056.40","6,003.70",28.63K,-0.87%
27/06/2019,"6,056","6,056.40","6,056.40","6,016.90",11.67K,-0.43%
26/06/2019,"6,083","6,003.70","6,089.30","6,003.70",9.52K,0.00%
25/06/2019,"6,083","6,056.40","6,082.70","5,997.20",23.84K,-0.11%
24/06/2019,"6,089","6,069.60","6,089.30","5,957.70",66.33K,-0.43%
21/06/2019,"6,116","6,142.00","6,142.00","6,063.00",7.29K,-0.43%
20/06/2019,"6,142","5,937.90","6,142.00","5,937.90",16.22K,1.52%
19/06/2019,"6,050","6,003.70","6,069.60","6,003.70",12.14K,0.77%
18/06/2019,"6,004","6,023.50","6,056.40","6,003.70",31.52K,-1.41%
17/06/2019,"6,089","6,122.20","6,122.20","6,036.70",21.31K,0.32%
14/06/2019,"6,070","6,122.20","6,122.20","6,063.00",21.54K,-1.39%
13/06/2019,"6,155","6,174.90","6,174.90","6,076.20",10.32K,0.00%
12/6/2019,"6,155","6,069.60","6,155.20","6,069.60",68.80K,0.00%
11/6/2019,"6,155","6,076.20","6,155.20","6,069.60",15.61K,-0.32%
10/6/2019,"6,175","6,128.80","6,174.90","6,089.30",26.02K,0.86%
7/6/2019,"6,122","6,089.30","6,122.20","6,089.30",39.31K,0.54%
6/6/2019,"6,089","6,056.40","6,089.30","5,957.70",40.90K,0.54%
5/6/2019,"6,056","6,122.20","6,122.20","6,056.40",44.08K,-1.07%
4/6/2019,"6,122","6,056.40","6,122.20","6,056.40",83.01K,-0.54%
3/6/2019,"6,155","6,135.40","6,188.10","6,030.10",33.95K,0.32%
31/05/2019,"6,135","6,221.00","6,221.00","6,135.40",30.42K,-1.38%
30/05/2019,"6,221","6,128.80","6,234.10","6,128.80",52.97K,-0.21%
29/05/2019,"6,234","6,240.70","6,240.70","6,188.10",21.45K,0.00%
28/05/2019,"6,234","6,253.90","6,253.90","6,207.80",22.33K,-0.32%
27/05/2019,"6,254","6,253.90","6,253.90","6,188.10",28.40K,0.00%
24/05/2019,"6,254","6,253.90","6,253.90","6,188.10",47.38K,-0.52%
23/05/2019,"6,287","6,286.80","6,286.80","6,201.20",34.09K,-0.10%
22/05/2019,"6,293","6,253.90","6,293.40","6,253.90",36.57K,0.10%
21/05/2019,"6,287","6,240.70","6,286.80","6,188.10",114.09K,0.53%
20/05/2019,"6,254","6,253.90","6,306.60","6,240.70",37.47K,0.11%
17/05/2019,"6,247","6,253.90","6,260.50","6,201.20",9.52K,-0.11%
16/05/2019,"6,254","6,260.50","6,286.80","6,253.90",24.00K,0.00%
15/05/2019,"6,254","6,253.90","6,319.70","6,234.10",40.15K,0.21%
14/05/2019,"6,241","6,253.90","6,253.90","6,188.10",47.20K,-0.21%
13/05/2019,"6,254","6,247.30","6,253.90","6,234.10",89.37K,0.21%
10/5/2019,"6,241","6,221.00","6,300.00","6,188.10",13.91K,-0.11%
9/5/2019,"6,247","6,247.30","6,319.70","6,188.10",43.47K,0.00%
8/5/2019,"6,247","6,188.10","6,247.30","6,188.10",12.43K,0.00%
7/5/2019,"6,247","6,161.70","6,253.90","6,155.20",49.94K,0.42%
6/5/2019,"6,221","6,253.90","6,286.80","6,155.20",111.79K,-1.56%
3/5/2019,"6,320","6,267.10","6,352.60","6,267.10",35.24K,-0.21%
2/5/2019,"6,333","6,300.00","6,346.10","6,260.50",37.75K,-0.21%
26/04/2019,"6,346","6,365.80","6,365.80","6,221.00",46.21K,0.94%
25/04/2019,"6,287","6,372.40","6,385.60","6,286.80",18.84K,-1.34%
24/04/2019,"6,372","6,352.60","6,372.40","6,253.90",138.54K,0.83%
23/04/2019,"6,320","6,260.50","6,379.00","6,221.00",51.31K,-0.42%
22/04/2019,"6,346","6,319.70","6,372.40","6,267.10",36.64K,-0.41%
19/04/2019,"6,372","6,385.60","6,385.60","6,260.50",23.66K,0.00%
18/04/2019,"6,372","6,326.30","6,372.40","6,227.60",185.86K,-0.31%
17/04/2019,"6,392","6,418.50","6,451.40","6,319.70",89.05K,-0.41%
16/04/2019,"6,419","6,286.80","6,451.40","6,286.80",55.11K,-1.51%
12/4/2019,"6,517","6,583.00","6,583.00","6,253.90",127.29K,0.51%
11/4/2019,"6,484","6,616.00","6,616.00","6,451.40",234.72K,-1.50%
10/4/2019,"6,583","6,556.70","6,714.70","6,484.30",419.66K,0.60%
9/4/2019,"6,544","6,583.00","6,583.00","6,451.40",134.92K,-0.60%
8/4/2019,"6,583","6,517.20","6,583.00","6,385.60",247.99K,1.01%
5/4/2019,"6,517","6,221.00","6,550.10","6,188.10",378.81K,5.32%
4/4/2019,"6,188","6,240.70","6,253.90","6,188.10",37.97K,0.00%
3/4/2019,"6,188","6,122.20","6,253.90","6,122.20",24.85K,-1.05%
2/4/2019,"6,254","6,253.90","6,286.80","6,221.00",25.32K,-0.52%
1/4/2019,"6,287","6,286.80","6,306.60","6,188.10",37.14K,0.00%
29/03/2019,"6,287","6,286.80","6,286.80","6,221.00",32.23K,0.00%
28/03/2019,"6,287","6,253.90","6,286.80","6,253.90",25.59K,-0.52%
27/03/2019,"6,320","6,155.20","6,418.50","6,155.20",28.37K,2.67%
26/03/2019,"6,155","6,188.10","6,319.70","6,155.20",96.62K,0.54%
25/03/2019,"6,122","6,247.30","6,247.30","6,023.50",101.73K,-2.00%
22/03/2019,"6,247","6,319.70","6,319.70","6,227.60",100.75K,-1.15%
21/03/2019,"6,320","6,484.30","6,484.30","6,319.70",87.42K,-2.04%
20/03/2019,"6,451","6,510.60","6,510.60","6,425.10",52.93K,-0.91%
19/03/2019,"6,511","6,517.20","6,569.90","6,477.70",187.98K,0.51%
18/03/2019,"6,478","6,490.90","6,517.20","6,464.60",119.51K,-0.61%
15/03/2019,"6,517","6,517.20","6,550.10","6,458.00",118.17K,-0.50%
14/03/2019,"6,550","6,563.30","6,569.90","6,458.00",234.23K,-0.20%
13/03/2019,"6,563","6,444.80","6,648.90","6,444.80",258.65K,1.84%
12/3/2019,"6,445","6,517.20","6,517.20","6,372.40",78.34K,-0.10%
11/3/2019,"6,451","6,510.60","6,510.60","6,352.60",132.05K,-0.91%
8/3/2019,"6,511","6,576.50","6,583.00","6,398.70",206.09K,-1.10%
7/3/2019,"6,583","6,240.70","6,648.90","6,240.70",366.25K,5.48%
6/3/2019,"6,241","6,240.70","6,253.90","6,188.10",95.04K,0.00%
5/3/2019,"6,241","6,188.10","6,280.20","6,155.20",130.71K,0.21%
4/3/2019,"6,228","6,089.30","6,227.60","6,089.30",152.55K,2.49%
1/3/2019,"6,076","6,155.20","6,155.20","6,043.20",49.33K,-0.11%
28/02/2019,"6,083","6,188.10","6,188.10","6,056.40",186.95K,-1.28%
27/02/2019,"6,162","6,188.10","6,188.10","6,128.80",186.35K,-0.32%
26/02/2019,"6,182","6,174.90","6,253.90","6,089.30",214.15K,1.62%
25/02/2019,"6,083","6,122.20","6,188.10","6,030.10",294.23K,0.98%
22/02/2019,"6,024","5,977.40","6,043.20","5,964.20",220.93K,0.55%
21/02/2019,"5,991","6,010.30","6,010.30","5,957.70",82.37K,-0.33%
20/02/2019,"6,010","6,049.80","6,049.80","5,944.50",89.62K,0.00%
19/02/2019,"6,010","5,990.60","6,036.70","5,990.60",148.48K,0.00%
18/02/2019,"6,010","5,990.60","6,043.20","5,990.60",92.74K,1.22%
15/02/2019,"5,938","5,990.60","5,990.60","5,924.70",148.40K,-0.88%
14/02/2019,"5,991","6,010.30","6,030.10","5,957.70",95.86K,-0.33%
13/02/2019,"6,010","6,049.80","6,049.80","5,990.60",89.89K,0.33%
12/2/2019,"5,991","5,990.60","6,049.80","5,806.20",202.23K,3.65%
11/2/2019,"5,780","5,727.30","5,786.50","5,602.20",63.60K,1.03%
1/2/2019,"5,721","5,727.30","5,727.30","5,628.50",16.60K,0.46%
31/01/2019,"5,694","5,602.20","5,694.30","5,602.20",33.75K,1.29%
30/01/2019,"5,622","5,661.40","5,687.80","5,595.60",53.66K,-1.04%
29/01/2019,"5,681","5,681.20","5,727.30","5,542.90",145.95K,-1.82%
28/01/2019,"5,787","5,826.00","5,826.00","5,661.40",82.57K,-0.68%
25/01/2019,"5,826","5,858.90","5,858.90","5,760.20",147.84K,-1.67%
24/01/2019,"5,925","5,911.60","5,924.70","5,793.10",132.57K,-1.10%
23/01/2019,"5,991","5,852.30","5,990.60","5,852.30",19.85K,1.11%
22/01/2019,"5,925","5,924.70","5,990.60","5,911.60",60.61K,0.33%
21/01/2019,"5,905","6,010.30","6,023.50","5,878.70",109.27K,-1.75%
18/01/2019,"6,010","5,990.60","6,010.30","5,918.20",81.92K,-0.22%
17/01/2019,"6,024","6,023.50","6,023.50","5,937.90",29.81K,0.00%
16/01/2019,"6,024","5,931.30","6,056.40","5,911.60",83.39K,1.55%
15/01/2019,"5,931","6,056.40","6,056.40","5,924.70",108.05K,-1.10%
14/01/2019,"5,997","6,168.30","6,168.30","5,990.60",20.67K,-2.04%
11/1/2019,"6,122","6,188.10","6,188.10","6,043.20",60.47K,-0.85%
10/1/2019,"6,175","6,043.20","6,188.10","6,023.50",68.97K,0.00%
9/1/2019,"6,175","5,924.70","6,174.90","5,924.70",85.25K,0.64%
8/1/2019,"6,135","6,122.20","6,188.10","5,924.70",58.86K,-1.38%
7/1/2019,"6,221","6,253.90","6,253.90","6,122.20",25.55K,-0.32%
4/1/2019,"6,241","6,128.80","6,240.70","5,990.60",226.76K,-2.27%
3/1/2019,"6,386","6,253.90","6,477.70","6,089.30",107.08K,-1.82%
2/1/2019,"6,504","6,451.40","6,504.10","6,253.90",86.86K,-0.10%
28/12/2018,"6,511","6,510.60","6,517.20","6,451.40",52.68K,0.00%
27/12/2018,"6,511","6,517.20","6,648.90","6,451.40",69.30K,-0.10%
26/12/2018,"6,517","6,418.50","6,517.20","6,122.20",31.74K,1.54%
25/12/2018,"6,419","6,122.20","6,418.50","6,122.20",116.35K,-2.21%
24/12/2018,"6,563","6,517.20","6,681.80","6,517.20",22.02K,-0.10%
21/12/2018,"6,570","6,583.00","6,681.80","6,550.10",63.94K,-2.16%
20/12/2018,"6,715","6,583.00","6,714.70","6,583.00",33.41K,0.00%
19/12/2018,"6,715","6,714.70","6,879.30","6,583.00",56.14K,0.00%
18/12/2018,"6,715","6,747.60","6,780.50","6,681.80",54.18K,-0.49%
17/12/2018,"6,748","6,879.30","6,879.30","6,747.60",180.27K,-2.84%
14/12/2018,"6,945","6,945.10","7,043.90","6,846.40",88.00K,0.00%
13/12/2018,"6,945","7,043.90","7,142.60","6,945.10",56.36K,-1.40%
12/12/2018,"7,044","7,076.80","7,175.50","6,978.00",113.44K,0.00%
11/12/2018,"7,044","7,010.90","7,076.80","6,945.10",27.95K,-0.46%
10/12/2018,"7,077","7,043.90","7,208.40","6,978.00",51.47K,-0.46%
7/12/2018,"7,110","6,879.30","7,142.60","6,879.30",223.88K,2.86%
6/12/2018,"6,912","7,010.90","7,010.90","6,879.30",66.37K,-1.41%
5/12/2018,"7,011","6,945.10","7,076.80","6,879.30",79.85K,0.00%
4/12/2018,"7,011","7,109.70","7,142.60","6,945.10",181.04K,0.95%
3/12/2018,"6,945","6,846.40","6,945.10","6,714.70",385.75K,3.43%
30/11/2018,"6,715","6,846.40","6,879.30","6,714.70",21.22K,-0.49%
29/11/2018,"6,748","6,846.40","6,846.40","6,747.60",49.18K,0.00%
28/11/2018,"6,748","6,846.40","6,846.40","6,747.60",35.14K,-1.44%
27/11/2018,"6,846","6,813.50","6,846.40","6,747.60",33.80K,0.97%
26/11/2018,"6,781","6,912.20","6,912.20","6,780.50",6.53K,-1.91%
23/11/2018,"6,912","6,747.60","6,912.20","6,714.70",69.91K,0.96%
22/11/2018,"6,846","6,912.20","6,912.20","6,747.60",73.72K,0.00%
21/11/2018,"6,846","6,714.70","6,846.40","6,714.70",23.65K,0.48%
20/11/2018,"6,814","6,846.40","6,912.20","6,714.70",28.11K,-1.43%
19/11/2018,"6,912","6,813.50","6,912.20","6,780.50",72.75K,1.45%
16/11/2018,"6,814","6,714.70","6,879.30","6,714.70",89.96K,1.47%
15/11/2018,"6,715","6,648.90","6,846.40","6,616.00",141.39K,-2.86%
14/11/2018,"6,912","6,912.20","6,912.20","6,583.00",564.98K,0.00%
13/11/2018,"6,912","6,978.00","7,142.60","6,912.20",101.74K,-3.67%
12/11/2018,"7,176","7,142.60","7,504.70","7,043.90",38.92K,-1.80%
